state_name,district_name,crop_year,season,crop,area_,production_
Assam,KARIMGANJ,2001,Whole Year,Sugarcane,797.0,35120
Assam,KARIMGANJ,2001,Whole Year,Sweet potato,66.0,251
Assam,KARIMGANJ,2001,Whole Year,Tapioca,6.0,26
Assam,KARIMGANJ,2001,Whole Year,Tobacco,5.0,3
Assam,KARIMGANJ,2001,Whole Year,Turmeric,285.0,131
Assam,KARIMGANJ,2001,Winter,Rice,63500.0,145362
Assam,KARIMGANJ,2002,Autumn,Rice,7597.0,14389
Assam,KARIMGANJ,2002,Kharif,Arhar/Tur,55.0,38
Assam,KARIMGANJ,2002,Kharif,Cotton(lint),18.0,7
Assam,KARIMGANJ,2002,Kharif,Jute,62.0,630
Assam,KARIMGANJ,2002,Kharif,Maize,12.0,7
Assam,KARIMGANJ,2002,Kharif,Sesamum,24.0,11
Assam,KARIMGANJ,2002,Rabi,Gram,1.0,1
Assam,KARIMGANJ,2002,Rabi,Linseed,28.0,11
Assam,KARIMGANJ,2002,Rabi,Moong(Green Gram),7.0,3
Assam,KARIMGANJ,2002,Rabi,Other  Rabi pulses,799.0,301
Assam,KARIMGANJ,2002,Rabi,Peas & beans (Pulses),100.0,33
Assam,KARIMGANJ,2002,Rabi,Rapeseed &Mustard,240.0,80
Assam,KARIMGANJ,2002,Rabi,Urad,42.0,21
Assam,KARIMGANJ,2002,Summer,Rice,6100.0,12670
Assam,KARIMGANJ,2002,Whole Year,Arecanut,2215.0,739
Assam,KARIMGANJ,2002,Whole Year,Banana,952.0,12074
Assam,KARIMGANJ,2002,Whole Year,Coconut,474.0,2682000
Assam,KARIMGANJ,2002,Whole Year,Dry chillies,200.0,111
Assam,KARIMGANJ,2002,Whole Year,Onion,30.0,92
Assam,KARIMGANJ,2002,Whole Year,Orange,18.0,154
Assam,KARIMGANJ,2002,Whole Year,Papaya,48.0,710
Assam,KARIMGANJ,2002,Whole Year,Pineapple,205.0,2969
Assam,KARIMGANJ,2002,Whole Year,Potato,1687.0,6672
Assam,KARIMGANJ,2002,Whole Year,Sugarcane,587.0,28299
Assam,KARIMGANJ,2002,Whole Year,Sweet potato,75.0,285
Assam,KARIMGANJ,2002,Whole Year,Tobacco,4.0,2
Assam,KARIMGANJ,2002,Whole Year,Turmeric,325.0,150
Assam,KARIMGANJ,2002,Winter,Rice,63958.0,141811
Assam,KARIMGANJ,2003,Autumn,Rice,4000.0,7360
Assam,KARIMGANJ,2003,Kharif,Arhar/Tur,45.0,31
Assam,KARIMGANJ,2003,Kharif,Cotton(lint),27.0,11
Assam,KARIMGANJ,2003,Kharif,Jute,55.0,571
Assam,KARIMGANJ,2003,Kharif,Maize,12.0,7
Assam,KARIMGANJ,2003,Kharif,Sesamum,48.0,22
Assam,KARIMGANJ,2003,Kharif,Small millets,5.0,3
Assam,KARIMGANJ,2003,Rabi,Gram,1.0,1
Assam,KARIMGANJ,2003,Rabi,Linseed,30.0,12
Assam,KARIMGANJ,2003,Rabi,Moong(Green Gram),8.0,3
Assam,KARIMGANJ,2003,Rabi,other misc. pulses,800.0,300
Assam,KARIMGANJ,2003,Rabi,Peas & beans (Pulses),200.0,65
Assam,KARIMGANJ,2003,Rabi,Rapeseed &Mustard,260.0,85
Assam,KARIMGANJ,2003,Rabi,Urad,45.0,24
Assam,KARIMGANJ,2003,Summer,Rice,4500.0,1224
Assam,KARIMGANJ,2003,Whole Year,Arecanut,2231.0,992
Assam,KARIMGANJ,2003,Whole Year,Banana,965.0,12239
Assam,KARIMGANJ,2003,Whole Year,Coconut,480.0,1032000
Assam,KARIMGANJ,2003,Whole Year,Dry chillies,214.0,118
Assam,KARIMGANJ,2003,Whole Year,Onion,42.0,129
Assam,KARIMGANJ,2003,Whole Year,Orange,22.0,187
Assam,KARIMGANJ,2003,Whole Year,Papaya,60.0,887
Assam,KARIMGANJ,2003,Whole Year,Pineapple,220.0,3136
Assam,KARIMGANJ,2003,Whole Year,Potato,1827.0,6745
Assam,KARIMGANJ,2003,Whole Year,Sugarcane,615.0,22866
Assam,KARIMGANJ,2003,Whole Year,Sweet potato,100.0,380
Assam,KARIMGANJ,2003,Whole Year,Tobacco,4.0,2
Assam,KARIMGANJ,2003,Whole Year,Turmeric,355.0,164
Assam,KARIMGANJ,2003,Winter,Rice,63900.0,128905
Assam,KARIMGANJ,2004,Autumn,Rice,6500.0,6230
Assam,KARIMGANJ,2004,Kharif,Arhar/Tur,42.0,29
Assam,KARIMGANJ,2004,Kharif,Cotton(lint),30.0,21
Assam,KARIMGANJ,2004,Kharif,Jute,80.0,566
Assam,KARIMGANJ,2004,Kharif,Mesta,10.0,50
Assam,KARIMGANJ,2004,Kharif,Sesamum,36.0,16
Assam,KARIMGANJ,2004,Kharif,Small millets,5.0,3
Assam,KARIMGANJ,2004,Rabi,Gram,2.0,1
Assam,KARIMGANJ,2004,Rabi,Linseed,30.0,12
Assam,KARIMGANJ,2004,Rabi,Moong(Green Gram),3.0,1
Assam,KARIMGANJ,2004,Rabi,Other  Rabi pulses,1091.0,413
Assam,KARIMGANJ,2004,Rabi,Peas & beans (Pulses),140.0,46
Assam,KARIMGANJ,2004,Rabi,Rapeseed &Mustard,263.0,105
Assam,KARIMGANJ,2004,Rabi,Urad,48.0,28
Assam,KARIMGANJ,2004,Rabi,Wheat,13.0,14
Assam,KARIMGANJ,2004,Summer,Rice,6200.0,9368
Assam,KARIMGANJ,2004,Whole Year,Coconut,480.0,1421000
Assam,KARIMGANJ,2004,Whole Year,Dry chillies,205.0,113
Assam,KARIMGANJ,2004,Whole Year,Onion,40.0,123
Assam,KARIMGANJ,2004,Whole Year,Potato,1630.0,5950
Assam,KARIMGANJ,2004,Whole Year,Sugarcane,700.0,31877
Assam,KARIMGANJ,2004,Whole Year,Sweet potato,125.0,475
Assam,KARIMGANJ,2004,Whole Year,Tobacco,5.0,3
Assam,KARIMGANJ,2004,Whole Year,Turmeric,377.0,174
Assam,KARIMGANJ,2004,Winter,Rice,61309.0,121010
Assam,KARIMGANJ,2005,Autumn,Rice,6500.0,11474
Assam,KARIMGANJ,2005,Kharif,Arhar/Tur,40.0,28
Assam,KARIMGANJ,2005,Kharif,Cotton(lint),25.0,10
Assam,KARIMGANJ,2005,Kharif,Jute,80.0,816
Assam,KARIMGANJ,2005,Kharif,Maize,13.0,7
Assam,KARIMGANJ,2005,Kharif,Sesamum,36.0,16
Assam,KARIMGANJ,2005,Kharif,Small millets,3.0,2
Assam,KARIMGANJ,2005,Rabi,Gram,2.0,1
Assam,KARIMGANJ,2005,Rabi,Linseed,26.0,11
Assam,KARIMGANJ,2005,Rabi,Moong(Green Gram),3.0,1
Assam,KARIMGANJ,2005,Rabi,Other  Rabi pulses,1018.0,380
Assam,KARIMGANJ,2005,Rabi,Peas & beans (Pulses),70.0,23
Assam,KARIMGANJ,2005,Rabi,Rapeseed &Mustard,145.0,64
Assam,KARIMGANJ,2005,Rabi,Urad,45.0,22
Assam,KARIMGANJ,2005,Summer,Rice,4750.0,7686
Assam,KARIMGANJ,2005,Whole Year,Arecanut,2231.0,1009
Assam,KARIMGANJ,2005,Whole Year,Banana,970.0,12302
Assam,KARIMGANJ,2005,Whole Year,Dry chillies,205.0,113
Assam,KARIMGANJ,2005,Whole Year,Onion,45.0,139
Assam,KARIMGANJ,2005,Whole Year,Potato,1500.0,2682
Assam,KARIMGANJ,2005,Whole Year,Sugarcane,450.0,15044
Assam,KARIMGANJ,2005,Whole Year,Sweet potato,120.0,456
Assam,KARIMGANJ,2005,Whole Year,Tapioca,5.0,22
Assam,KARIMGANJ,2005,Whole Year,Tobacco,4.0,2
Assam,KARIMGANJ,2005,Whole Year,Turmeric,376.0,241
Assam,KARIMGANJ,2005,Winter,Rice,64100.0,101338
Assam,KARIMGANJ,2006,Autumn,Rice,5800.0,8971
Assam,KARIMGANJ,2006,Kharif,Arhar/Tur,47.0,32
Assam,KARIMGANJ,2006,Kharif,Cotton(lint),40.0,16
Assam,KARIMGANJ,2006,Kharif,Jute,70.0,678
Assam,KARIMGANJ,2006,Kharif,Maize,13.0,7
Assam,KARIMGANJ,2006,Kharif,Sesamum,2.0,1
Assam,KARIMGANJ,2006,Rabi,Gram,7.0,3
Assam,KARIMGANJ,2006,Rabi,Linseed,30.0,12
Assam,KARIMGANJ,2006,Rabi,Moong(Green Gram),4.0,2
Assam,KARIMGANJ,2006,Rabi,Other  Rabi pulses,715.0,268
Assam,KARIMGANJ,2006,Rabi,Peas & beans (Pulses),125.0,41
Assam,KARIMGANJ,2006,Rabi,Rapeseed &Mustard,250.0,119
Assam,KARIMGANJ,2006,Rabi,Urad,35.0,18
Assam,KARIMGANJ,2006,Rabi,Wheat,60.0,68
Assam,KARIMGANJ,2006,Summer,Rice,4826.0,7804
Assam,KARIMGANJ,2006,Whole Year,Arecanut,2285.0,906
Assam,KARIMGANJ,2006,Whole Year,Banana,1610.0,20419
Assam,KARIMGANJ,2006,Whole Year,Coconut,680.0,1519000
Assam,KARIMGANJ,2006,Whole Year,Dry chillies,100.0,55
Assam,KARIMGANJ,2006,Whole Year,Onion,50.0,154
Assam,KARIMGANJ,2006,Whole Year,Potato,1600.0,6562
Assam,KARIMGANJ,2006,Whole Year,Sugarcane,498.0,16235
Assam,KARIMGANJ,2006,Whole Year,Sweet potato,130.0,494
Assam,KARIMGANJ,2006,Whole Year,Tobacco,4.0,2
Assam,KARIMGANJ,2006,Whole Year,Turmeric,390.0,203
Assam,KARIMGANJ,2006,Winter,Rice,63500.0,126660
Assam,KARIMGANJ,2007,Autumn,Rice,5900.0,8657
Assam,KARIMGANJ,2007,Kharif,Arhar/Tur,47.0,32
Assam,KARIMGANJ,2007,Kharif,Cotton(lint),43.0,18
Assam,KARIMGANJ,2007,Kharif,Jute,75.0,823
Assam,KARIMGANJ,2007,Kharif,Maize,15.0,8
Assam,KARIMGANJ,2007,Kharif,Sesamum,10.0,5
Assam,KARIMGANJ,2007,Rabi,Gram,3.0,1
Assam,KARIMGANJ,2007,Rabi,Linseed,32.0,13
Assam,KARIMGANJ,2007,Rabi,Moong(Green Gram),3.0,1
Assam,KARIMGANJ,2007,Rabi,Other  Rabi pulses,724.0,272
Assam,KARIMGANJ,2007,Rabi,Peas & beans (Pulses),210.0,68
Assam,KARIMGANJ,2007,Rabi,Rapeseed &Mustard,410.0,163
Assam,KARIMGANJ,2007,Rabi,Urad,40.0,21
Assam,KARIMGANJ,2007,Rabi,Wheat,38.0,48
Assam,KARIMGANJ,2007,Summer,Rice,5306.0,10973
Assam,KARIMGANJ,2007,Whole Year,Arecanut,2299.0,1071
Assam,KARIMGANJ,2007,Whole Year,Banana,1254.0,15904
Assam,KARIMGANJ,2007,Whole Year,Black pepper,75.0,86
Assam,KARIMGANJ,2007,Whole Year,Coconut,699.0,766000
Assam,KARIMGANJ,2007,Whole Year,Dry chillies,90.0,50
Assam,KARIMGANJ,2007,Whole Year,Dry ginger,105.0,780
Assam,KARIMGANJ,2007,Whole Year,Onion,47.0,143
Assam,KARIMGANJ,2007,Whole Year,Potato,1608.0,5551
Assam,KARIMGANJ,2007,Whole Year,Sugarcane,428.0,10021
Assam,KARIMGANJ,2007,Whole Year,Sweet potato,130.0,494
Assam,KARIMGANJ,2007,Whole Year,Tobacco,7.0,4
Assam,KARIMGANJ,2007,Whole Year,Turmeric,330.0,179
Assam,KARIMGANJ,2007,Winter,Rice,65225.0,98940
Assam,KARIMGANJ,2008,Autumn,Rice,5243.0,8683
Assam,KARIMGANJ,2008,Kharif,Arhar/Tur,47.0,32
Assam,KARIMGANJ,2008,Kharif,Cotton(lint),37.0,15
Assam,KARIMGANJ,2008,Kharif,Jute,61.0,657
Assam,KARIMGANJ,2008,Kharif,Maize,10.0,5
Assam,KARIMGANJ,2008,Kharif,Sesamum,12.0,5
Assam,KARIMGANJ,2008,Kharif,Small millets,3.0,2
Assam,KARIMGANJ,2008,Rabi,Blackgram,29.0,17
Assam,KARIMGANJ,2008,Rabi,Gram,4.0,2
Assam,KARIMGANJ,2008,Rabi,Linseed,21.0,9
Assam,KARIMGANJ,2008,Rabi,Moong(Green Gram),3.0,1
Assam,KARIMGANJ,2008,Rabi,Peas & beans (Pulses),280.0,91
Assam,KARIMGANJ,2008,Rabi,Rapeseed &Mustard,323.0,62
Assam,KARIMGANJ,2008,Rabi,Urad,29.0,17
Assam,KARIMGANJ,2008,Rabi,Wheat,6.0,7
Assam,KARIMGANJ,2008,Summer,Rice,5768.0,9817
Assam,KARIMGANJ,2008,Whole Year,Arecanut,2070.0,786
Assam,KARIMGANJ,2008,Whole Year,Banana,1298.0,16614
Assam,KARIMGANJ,2008,Whole Year,Black pepper,222.0,408
Assam,KARIMGANJ,2008,Whole Year,Coconut,325.0,1276000
Assam,KARIMGANJ,2008,Whole Year,Dry chillies,167.0,92
Assam,KARIMGANJ,2008,Whole Year,Dry ginger,115.0,855
Assam,KARIMGANJ,2008,Whole Year,Onion,32.0,98
Assam,KARIMGANJ,2008,Whole Year,Potato,1766.0,6008
Assam,KARIMGANJ,2008,Whole Year,Sugarcane,285.0,7463
Assam,KARIMGANJ,2008,Whole Year,Sweet potato,143.0,601
Assam,KARIMGANJ,2008,Whole Year,Tobacco,7.0,4
Assam,KARIMGANJ,2008,Whole Year,Turmeric,252.0,143
Assam,KARIMGANJ,2008,Winter,Rice,65300.0,162218
Assam,KARIMGANJ,2009,Autumn,Rice,5064.0,8700
Assam,KARIMGANJ,2009,Kharif,Arhar/Tur,51.0,36
Assam,KARIMGANJ,2009,Kharif,Cotton(lint),34.0,17
Assam,KARIMGANJ,2009,Kharif,Jute,65.0,710
Assam,KARIMGANJ,2009,Kharif,Maize,16.0,7
Assam,KARIMGANJ,2009,Kharif,Sesamum,12.0,5
Assam,KARIMGANJ,2009,Kharif,Small millets,2.0,1
Assam,KARIMGANJ,2009,Rabi,Banana,1169.0,14872
Assam,KARIMGANJ,2009,Rabi,Gram,5.0,2
Assam,KARIMGANJ,2009,Rabi,Linseed,21.0,9
Assam,KARIMGANJ,2009,Rabi,Masoor,15.0,7
Assam,KARIMGANJ,2009,Rabi,Moong(Green Gram),3.0,1
Assam,KARIMGANJ,2009,Rabi,Peas & beans (Pulses),300.0,98
Assam,KARIMGANJ,2009,Rabi,Rapeseed &Mustard,323.0,170
Assam,KARIMGANJ,2009,Rabi,Urad,35.0,20
Assam,KARIMGANJ,2009,Rabi,Wheat,5.0,5
Assam,KARIMGANJ,2009,Summer,Rice,5968.0,6147
Assam,KARIMGANJ,2009,Whole Year,Arecanut,2120.0,641
Assam,KARIMGANJ,2009,Whole Year,Banana,1169.0,14872
Assam,KARIMGANJ,2009,Whole Year,Black pepper,230.0,343
Assam,KARIMGANJ,2009,Whole Year,Coconut,687.0,9816000
Assam,KARIMGANJ,2009,Whole Year,Dry chillies,167.0,92
Assam,KARIMGANJ,2009,Whole Year,Dry ginger,115.0,854
Assam,KARIMGANJ,2009,Whole Year,Onion,29.0,89
Assam,KARIMGANJ,2009,Whole Year,Potato,1942.0,7826
Assam,KARIMGANJ,2009,Whole Year,Sugarcane,300.0,11696
Assam,KARIMGANJ,2009,Whole Year,Sweet potato,157.0,618
Assam,KARIMGANJ,2009,Whole Year,Tapioca,1.0,4
Assam,KARIMGANJ,2009,Whole Year,Tobacco,6.0,3
Assam,KARIMGANJ,2009,Whole Year,Turmeric,252.0,137
Assam,KARIMGANJ,2009,Winter,Rice,64633.0,161518
Assam,KARIMGANJ,2010,Autumn,Rice,4451.0,7580
Assam,KARIMGANJ,2010,Kharif,Arhar/Tur,78.0,54
Assam,KARIMGANJ,2010,Kharif,Cotton(lint),28.0,10
Assam,KARIMGANJ,2010,Kharif,Jute,61.0,613
Assam,KARIMGANJ,2010,Kharif,Maize,20.0,10
Assam,KARIMGANJ,2010,Kharif,Mesta,3.0,15
Assam,KARIMGANJ,2010,Kharif,Sesamum,12.0,5
Assam,KARIMGANJ,2010,Kharif,Small millets,2.0,1
Assam,KARIMGANJ,2010,Rabi,Arecanut,2120.0,641
Assam,KARIMGANJ,2010,Rabi,Banana,1186.0,15105
Assam,KARIMGANJ,2010,Rabi,Gram,5.0,2
Assam,KARIMGANJ,2010,Rabi,Linseed,23.0,10
Assam,KARIMGANJ,2010,Rabi,Masoor,16.0,7
Assam,KARIMGANJ,2010,Rabi,Moong(Green Gram),18.0,7
Assam,KARIMGANJ,2010,Rabi,Peas & beans (Pulses),315.0,165
Assam,KARIMGANJ,2010,Rabi,Rapeseed &Mustard,323.0,143
Assam,KARIMGANJ,2010,Rabi,Urad,37.0,21
Assam,KARIMGANJ,2010,Rabi,Wheat,5.0,6
Assam,KARIMGANJ,2010,Summer,Rice,5980.0,12175
Assam,KARIMGANJ,2010,Whole Year,Banana,1186.0,15105
Assam,KARIMGANJ,2010,Whole Year,Black pepper,253.0,402
Assam,KARIMGANJ,2010,Whole Year,Coconut,687.0,9816000
Assam,KARIMGANJ,2010,Whole Year,Dry chillies,180.0,100
Assam,KARIMGANJ,2010,Whole Year,Dry ginger,126.0,936
Assam,KARIMGANJ,2010,Whole Year,Onion,30.0,92
Assam,KARIMGANJ,2010,Whole Year,Potato,1965.0,6718
Assam,KARIMGANJ,2010,Whole Year,Sugarcane,285.0,8186
Assam,KARIMGANJ,2010,Whole Year,Sweet potato,167.0,665
Assam,KARIMGANJ,2010,Whole Year,Tobacco,6.0,3
Assam,KARIMGANJ,2010,Whole Year,Turmeric,275.0,151
Assam,KARIMGANJ,2010,Winter,Rice,63143.0,130832
Assam,KARIMGANJ,2011,Autumn,Paddy,2240.0,4223
Assam,KARIMGANJ,2011,Autumn,Rice,2240.0,4223
Assam,KARIMGANJ,2011,Kharif,Arhar/Tur,85.0,66
Assam,KARIMGANJ,2011,Kharif,Cotton(lint),28.0,13
Assam,KARIMGANJ,2011,Kharif,Jute,66.0,612
Assam,KARIMGANJ,2011,Kharif,Maize,22.0,13
Assam,KARIMGANJ,2011,Kharif,Mesta,1.0,7
Assam,KARIMGANJ,2011,Kharif,Orange,82.0,732
Assam,KARIMGANJ,2011,Kharif,Papaya,73.0,1151
Assam,KARIMGANJ,2011,Kharif,Sesamum,13.0,7
Assam,KARIMGANJ,2011,Kharif,Tapioca,1.0,10
Assam,KARIMGANJ,2011,Kharif,Tobacco,7.0,3
Assam,KARIMGANJ,2011,Rabi,Arecanut,2242.0,803
Assam,KARIMGANJ,2011,Rabi,Black pepper,275.0,439
Assam,KARIMGANJ,2011,Rabi,Dry chillies,187.0,107
Assam,KARIMGANJ,2011,Rabi,Ginger,138.0,1046
Assam,KARIMGANJ,2011,Rabi,Gram,6.0,2
Assam,KARIMGANJ,2011,Rabi,Linseed,25.0,12
Assam,KARIMGANJ,2011,Rabi,Moong(Green Gram),20.0,9
Assam,KARIMGANJ,2011,Rabi,Peas & beans (Pulses),215.0,72
Assam,KARIMGANJ,2011,Rabi,Pineapple,315.0,4586
Assam,KARIMGANJ,2011,Rabi,Rapeseed &Mustard,365.0,136
Assam,KARIMGANJ,2011,Rabi,Sweet potato,137.0,582
Assam,KARIMGANJ,2011,Rabi,Urad,40.0,22
Assam,KARIMGANJ,2011,Rabi,Wheat,6.0,7
Assam,KARIMGANJ,2011,Summer,Paddy,6578.0,12544
Assam,KARIMGANJ,2011,Summer,Rice,6578.0,12544
Assam,KARIMGANJ,2011,Whole Year,Banana,1204.0,15607
Assam,KARIMGANJ,2011,Whole Year,Coconut,711.0,1469
Assam,KARIMGANJ,2011,Whole Year,Onion,24.0,76
Assam,KARIMGANJ,2011,Whole Year,Potato,2152.0,6990
Assam,KARIMGANJ,2011,Whole Year,Sugarcane,291.0,10148
Assam,KARIMGANJ,2011,Whole Year,Turmeric,275.0,162
Assam,KARIMGANJ,2011,Winter,Paddy,65617.0,182975
Assam,KARIMGANJ,2011,Winter,Rice,65617.0,182975
Assam,KARIMGANJ,2012,Autumn,Paddy,2260.0,4148
Assam,KARIMGANJ,2012,Autumn,Rice,2260.0,4148
Assam,KARIMGANJ,2012,Kharif,Arhar/Tur,86.0,67
Assam,KARIMGANJ,2012,Kharif,Castor seed,1.0,1
Assam,KARIMGANJ,2012,Kharif,Cotton(lint),28.0,13
Assam,KARIMGANJ,2012,Kharif,Jute,60.0,517
Assam,KARIMGANJ,2012,Kharif,Maize,22.0,13
Assam,KARIMGANJ,2012,Kharif,Mesta,1.0,5
Assam,KARIMGANJ,2012,Kharif,Orange,90.0,884
Assam,KARIMGANJ,2012,Kharif,Papaya,80.0,1270
Assam,KARIMGANJ,2012,Kharif,Sesamum,14.0,8
Assam,KARIMGANJ,2012,Kharif,Small millets,1.0,1
Assam,KARIMGANJ,2012,Kharif,Tapioca,1.0,9
Assam,KARIMGANJ,2012,Kharif,Tobacco,7.0,4
Assam,KARIMGANJ,2012,Rabi,Arecanut,2292.0,784
Assam,KARIMGANJ,2012,Rabi,Black pepper,279.0,465
Assam,KARIMGANJ,2012,Rabi,Dry chillies,188.0,128
Assam,KARIMGANJ,2012,Rabi,Ginger,151.0,1160
Assam,KARIMGANJ,2012,Rabi,Gram,6.0,3
Assam,KARIMGANJ,2012,Rabi,Linseed,27.0,14
Assam,KARIMGANJ,2012,Rabi,Moong(Green Gram),20.0,10
Assam,KARIMGANJ,2012,Rabi,Peas & beans (Pulses),122.0,42
Assam,KARIMGANJ,2012,Rabi,Pineapple,315.0,4615
Assam,KARIMGANJ,2012,Rabi,Rapeseed &Mustard,329.0,162
Assam,KARIMGANJ,2012,Rabi,Sweet potato,138.0,627
Assam,KARIMGANJ,2012,Rabi,Urad,41.0,23
Assam,KARIMGANJ,2012,Rabi,Wheat,6.0,8
Assam,KARIMGANJ,2012,Summer,Rice,6650.0,12874
Assam,KARIMGANJ,2012,Whole Year,Banana,1284.0,17507
Assam,KARIMGANJ,2012,Whole Year,Coconut,717.0,2185
Assam,KARIMGANJ,2012,Whole Year,Onion,25.0,85
Assam,KARIMGANJ,2012,Whole Year,Potato,2265.0,15037
Assam,KARIMGANJ,2012,Whole Year,Sugarcane,262.0,9543
Assam,KARIMGANJ,2012,Whole Year,Turmeric,276.0,173
Assam,KARIMGANJ,2012,Winter,Paddy,69735.0,136279
Assam,KARIMGANJ,2012,Winter,Rice,69735.0,136279
Assam,KARIMGANJ,2013,Autumn,Paddy,1255.0,1576
Assam,KARIMGANJ,2013,Autumn,Rice,1255.0,1576
Assam,KARIMGANJ,2013,Kharif,Arhar/Tur,77.0,58
Assam,KARIMGANJ,2013,Kharif,Castor seed,1.0,1
Assam,KARIMGANJ,2013,Kharif,Cotton(lint),32.0,14
Assam,KARIMGANJ,2013,Kharif,Jute,65.0,668
Assam,KARIMGANJ,2013,Kharif,Maize,32.0,73
Assam,KARIMGANJ,2013,Kharif,Mesta,2.0,10
Assam,KARIMGANJ,2013,Kharif,Orange,95.0,933
Assam,KARIMGANJ,2013,Kharif,Papaya,88.0,1397
Assam,KARIMGANJ,2013,Kharif,Sesamum,15.0,10
Assam,KARIMGANJ,2013,Kharif,Small millets,2.0,1
Assam,KARIMGANJ,2013,Kharif,Tobacco,7.0,4
Assam,KARIMGANJ,2013,Rabi,Arecanut,2338.0,938
Assam,KARIMGANJ,2013,Rabi,Black pepper,279.0,465
Assam,KARIMGANJ,2013,Rabi,Dry chillies,199.0,135
Assam,KARIMGANJ,2013,Rabi,Ginger,151.0,1160
Assam,KARIMGANJ,2013,Rabi,Gram,7.0,4
Assam,KARIMGANJ,2013,Rabi,Linseed,27.0,15
Assam,KARIMGANJ,2013,Rabi,Moong(Green Gram),20.0,11
Assam,KARIMGANJ,2013,Rabi,Peas & beans (Pulses),156.0,99
Assam,KARIMGANJ,2013,Rabi,Pineapple,75.0,1099
Assam,KARIMGANJ,2013,Rabi,Rapeseed &Mustard,329.0,215
Assam,KARIMGANJ,2013,Rabi,Sweet potato,136.0,618
Assam,KARIMGANJ,2013,Rabi,Urad,45.0,26
Assam,KARIMGANJ,2013,Rabi,Wheat,6.0,8
Assam,KARIMGANJ,2013,Summer,Paddy,6850.0,13501
Assam,KARIMGANJ,2013,Summer,Rice,6850.0,13501
Assam,KARIMGANJ,2013,Whole Year,Banana,1230.0,16771
Assam,KARIMGANJ,2013,Whole Year,Coconut,723.0,2429
Assam,KARIMGANJ,2013,Whole Year,Onion,23.0,78
Assam,KARIMGANJ,2013,Whole Year,Potato,2265.0,10351
Assam,KARIMGANJ,2013,Whole Year,Sugarcane,236.0,8419
Assam,KARIMGANJ,2013,Whole Year,Turmeric,276.0,173
Assam,KARIMGANJ,2013,Winter,Paddy,69394.0,138893
Assam,KARIMGANJ,2013,Winter,Rice,69394.0,138893
Assam,KARIMGANJ,2014,Autumn,Paddy,982.0,1616
Assam,KARIMGANJ,2014,Autumn,Rice,982.0,1616
Assam,KARIMGANJ,2014,Kharif,Arhar/Tur,75.0,66
Assam,KARIMGANJ,2014,Kharif,Castor seed,1.0,1
Assam,KARIMGANJ,2014,Kharif,Cotton(lint),27.0,12
Assam,KARIMGANJ,2014,Kharif,Jute,55.0,600
Assam,KARIMGANJ,2014,Kharif,Maize,35.0,74
Assam,KARIMGANJ,2014,Kharif,Mesta,2.0,11
Assam,KARIMGANJ,2014,Kharif,Orange,95.0,934
Assam,KARIMGANJ,2014,Kharif,Papaya,80.0,1270
Assam,KARIMGANJ,2014,Kharif,Sesamum,16.0,10
Assam,KARIMGANJ,2014,Kharif,Small millets,2.0,1
Assam,KARIMGANJ,2014,Kharif,Tobacco,8.0,4
Assam,KARIMGANJ,2014,Rabi,Black pepper,283.0,473
Assam,KARIMGANJ,2014,Rabi,Dry chillies,199.0,137
Assam,KARIMGANJ,2014,Rabi,Ginger,160.0,1230
Assam,KARIMGANJ,2014,Rabi,Gram,7.0,5
Assam,KARIMGANJ,2014,Rabi,Linseed,27.0,16
Assam,KARIMGANJ,2014,Rabi,Masoor,20.0,13
Assam,KARIMGANJ,2014,Rabi,Moong(Green Gram),20.0,11
Assam,KARIMGANJ,2014,Rabi,Peas & beans (Pulses),171.0,79
Assam,KARIMGANJ,2014,Rabi,Pineapple,68.0,996
Assam,KARIMGANJ,2014,Rabi,Rapeseed &Mustard,188.0,130
Assam,KARIMGANJ,2014,Rabi,Sweet potato,121.0,552
Assam,KARIMGANJ,2014,Rabi,Urad,59.0,38
Assam,KARIMGANJ,2014,Rabi,Wheat,6.0,7
Assam,KARIMGANJ,2014,Summer,Paddy,6895.0,11087
Assam,KARIMGANJ,2014,Summer,Rice,6895.0,11087
Assam,KARIMGANJ,2014,Whole Year,Banana,1280.0,17453
Assam,KARIMGANJ,2014,Whole Year,Onion,20.0,68
Assam,KARIMGANJ,2014,Whole Year,Potato,2405.0,11840
Assam,KARIMGANJ,2014,Whole Year,Sugarcane,209.0,6055
Assam,KARIMGANJ,2014,Whole Year,Turmeric,275.0,173
Assam,KARIMGANJ,2014,Winter,Paddy,69525.0,130527
Assam,KARIMGANJ,2014,Winter,Rice,69525.0,130527
Assam,KOKRAJHAR,1997,Autumn,Rice,31005.0,16292
Assam,KOKRAJHAR,1997,Kharif,Arhar/Tur,227.0,148
Assam,KOKRAJHAR,1997,Kharif,Cotton(lint),10.0,4
Assam,KOKRAJHAR,1997,Kharif,Jute,5225.0,52072
Assam,KOKRAJHAR,1997,Kharif,Maize,770.0,400
Assam,KOKRAJHAR,1997,Kharif,Mesta,1150.0,6236
Assam,KOKRAJHAR,1997,Kharif,Small millets,420.0,239
Assam,KOKRAJHAR,1997,Kharif,Sugarcane,70.0,2878
Assam,KOKRAJHAR,1997,Rabi,Gram,27.0,14
Assam,KOKRAJHAR,1997,Rabi,Linseed,275.0,138
Assam,KOKRAJHAR,1997,Rabi,Other  Rabi pulses,1903.0,965
Assam,KOKRAJHAR,1997,Rabi,Rapeseed &Mustard,18910.0,11361
